ResponseId,Age,Gender,Sexuality,Country,EdLevel,LearnCode,Employment,ConvertedCompYearly,YearsLearnPro,Degree
27438,35-44 years old,Man,LGBT / Non-hetero,Colombia,Some college/university study without earning a degree,Non-traditional,Employed,,1.0,No
27468,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,10992.0,4.0,Yes
27474,Under 18 years old,Man,Straight / Heterosexual,Argentina,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Both,Student,,,No
27476,35-44 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",30240.0,10.0,Yes
27479,35-44 years old,Man,LGBT / Non-hetero,Brazil,Some college/university study without earning a degree,Non-traditional,Employed,13740.0,30.0,No
27483,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,9696.0,1.0,Yes
27492,25-34 years old,Man,Straight / Heterosexual,Peru,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Employed,18000.0,2.0,Yes
27498,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,32988.0,5.0,Yes
27501,25-34 years old,Man,Straight / Heterosexual,Peru,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,46116.0,3.0,Yes
27504,25-34 years old,Man,Straight / Heterosexual,Ecuador,"Associate degree (A.A., A.S., etc.)",Non-traditional,Employed,8400.0,5.0,Yes
27508,35-44 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,37834.0,14.0,Yes
27513,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,2473944.0,0.0,Yes
27517,25-34 years old,Man,LGBT / Non-hetero,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,16500.0,3.0,Yes
27524,35-44 years old,Man,LGBT / Non-hetero,Colombia,"Professional degree (JD, MD, etc.)",Both,Employed,21192.0,2.0,Yes
27530,35-44 years old,Man,Straight / Heterosexual,Spain,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",64860.0,0.0,No
27538,35-44 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,6876.0,7.0,Yes
27541,25-34 years old,Man,LGBT / Non-hetero,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,"Independent contractor, freelancer, or self-employed",32316.0,9.0,Yes
27545,25-34 years old,Man,Straight / Heterosexual,Argentina,"Associate degree (A.A., A.S., etc.)",Both,"Independent contractor, freelancer, or self-employed",,5.0,Yes
27550,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,36192.0,5.0,Yes
27558,25-34 years old,Man,Straight / Heterosexual,Colombia,"Professional degree (JD, MD, etc.)",Both,Employed,10596.0,3.0,Yes
27565,25-34 years old,Man,Straight / Heterosexual,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",36000.0,3.0,Yes
27566,35-44 years old,Man,LGBT / Non-hetero,Argentina,"Other doctoral degree (Ph.D., Ed.D., etc.)",Non-traditional,Employed,38928.0,4.0,Yes
27569,> 45 years old,Man,Straight / Heterosexual,Spain,"Professional degree (JD, MD, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",,20.0,Yes
27577,> 45 years old,Man,Straight / Heterosexual,Colombia,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,21192.0,0.0,Yes
27579,25-34 years old,Man,Straight / Heterosexual,Mexico,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,19392.0,6.0,Yes
27582,35-44 years old,Man,Straight / Heterosexual,Brazil,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,11544.0,2.0,Yes
27585,35-44 years old,Man,Straight / Heterosexual,Spain,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,16860.0,3.0,Yes
27587,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,16164.0,9.5,Yes
27590,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,20340.0,4.0,Yes
27591,18-24 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,,5.0,Yes
27600,> 45 years old,Man,Straight / Heterosexual,Argentina,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",42816.0,7.0,Yes
27608,25-34 years old,Woman,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,16035.0,2.0,Yes
27613,35-44 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",13620.0,4.0,No
27620,35-44 years old,Man,Straight / Heterosexual,Bolivia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,45000.0,3.0,Yes
27624,25-34 years old,Man,LGBT / Non-hetero,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,19452.0,3.0,Yes
27625,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,65976.0,8.0,Yes
27627,> 45 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,"Independent contractor, freelancer, or self-employed",40100.0,0.0,Yes
27632,35-44 years old,Man,LGBT / Non-hetero,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,,6.0,Yes
27634,35-44 years old,Man,Straight / Heterosexual,Colombia,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,15888.0,2.0,Yes
27640,35-44 years old,Man,Straight / Heterosexual,Argentina,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,84000.0,5.0,Yes
27648,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Student,,,Yes
27653,25-34 years old,Man,Straight / Heterosexual,Brazil,"Associate degree (A.A., A.S., etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",,0.0,Yes
27655,35-44 years old,Man,Straight / Heterosexual,Brazil,"Associate degree (A.A., A.S., etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",,0.0,Yes
27657,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,8076.0,4.0,Yes
27661,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,31608.0,2.0,Yes
27665,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,7752.0,2.0,Yes
27684,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,30240.0,5.0,Yes
27691,25-34 years old,Man,Straight / Heterosexual,Chile,"Professional degree (JD, MD, etc.)",Traditional,Employed,37632.0,5.0,Yes
27695,18-24 years old,Man,LGBT / Non-hetero,Colombia,Some college/university study without earning a degree,Non-traditional,Student,,,No
27696,25-34 years old,Man,Straight / Heterosexual,Uruguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,,6.0,Yes
27697,35-44 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,"Independent contractor, freelancer, or self-employed",54972.0,12.0,Yes
27698,25-34 years old,Man,Straight / Heterosexual,Guatemala,Some college/university study without earning a degree,Non-traditional,Employed,39324.0,3.0,No
27702,25-34 years old,Man,Straight / Heterosexual,Peru,Some college/university study without earning a degree,Both,"Independent contractor, freelancer, or self-employed",,5.0,No
27703,25-34 years old,Man,Straight / Heterosexual,Mexico,"Other doctoral degree (Ph.D., Ed.D., etc.)",Non-traditional,Employed,10536.0,3.0,Yes
27709,25-34 years old,Man,Straight / Heterosexual,Argentina,"Associate degree (A.A., A.S., etc.)",Non-traditional,Employed,,3.0,Yes
27714,25-34 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,,1.0,Yes
27717,25-34 years old,Man,Straight / Heterosexual,Colombia,"Associate degree (A.A., A.S., etc.)",Non-traditional,Employed,10596.0,1.0,Yes
27724,25-34 years old,Man,Straight / Heterosexual,Mexico,Some college/university study without earning a degree,Non-traditional,Employed,45252.0,0.0,No
27727,25-34 years old,Man,Straight / Heterosexual,Panama,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,39600.0,3.0,Yes
27732,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,34908.0,1.0,Yes
27742,25-34 years old,Man,Straight / Heterosexual,Chile,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,97848.0,7.0,Yes
27744,18-24 years old,Man,Straight / Heterosexual,Bolivia,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",,,No
27746,18-24 years old,Man,Straight / Heterosexual,Chile,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,34620.0,3.0,Yes
27749,25-34 years old,Man,Straight / Heterosexual,Brazil,"Professional degree (JD, MD, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",24744.0,3.0,Yes
27759,> 45 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,37834.0,7.0,Yes
27762,25-34 years old,Woman,LGBT / Non-hetero,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,25944.0,2.0,Yes
27776,25-34 years old,Man,Straight / Heterosexual,Guatemala,Some college/university study without earning a degree,Both,Employed,18876.0,4.0,No
27777,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,4128.0,5.0,Yes
27780,35-44 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,32429.0,5.0,Yes
27786,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,32316.0,6.0,Yes
27787,25-34 years old,Man,Straight / Heterosexual,Ecuador,Some college/university study without earning a degree,Non-traditional,Employed,12000.0,2.0,No
27791,35-44 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,"Independent contractor, freelancer, or self-employed",48644.0,4.0,Yes
27792,18-24 years old,Man,LGBT / Non-hetero,Colombia,Some college/university study without earning a degree,Non-traditional,Not employed,,,No
27794,> 45 years old,Man,Straight / Heterosexual,Chile,"Professional degree (JD, MD, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",25088.0,4.0,Yes
27795,35-44 years old,Man,Straight / Heterosexual,Mexico,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,84024.0,4.0,Yes
27797,25-34 years old,Man,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,27816.0,6.0,Yes
27806,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,,0.0,Yes
27813,18-24 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,,2.0,Yes
27818,35-44 years old,Man,Straight / Heterosexual,Argentina,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,29196.0,8.0,Yes
27821,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,10140.0,0.0,Yes
27823,25-34 years old,Man,LGBT / Non-hetero,Argentina,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Both,"Independent contractor, freelancer, or self-employed",29196.0,6.0,No
27826,25-34 years old,Man,Straight / Heterosexual,Costa Rica,Some college/university study without earning a degree,Non-traditional,Employed,55000.0,2.0,No
27828,> 45 years old,Man,Straight / Heterosexual,Mexico,"Professional degree (JD, MD, etc.)",Both,Employed,,5.0,Yes
27831,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,6876.0,2.0,Yes
27834,> 45 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,41232.0,0.0,Yes
27839,25-34 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,,0.0,Yes
27840,25-34 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,38915.0,2.0,Yes
27846,35-44 years old,Man,Straight / Heterosexual,Argentina,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,77856.0,0.0,Yes
27858,25-34 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Non-traditional,Employed,,,No
27864,25-34 years old,Man,Straight / Heterosexual,Chile,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,18060.0,2.0,Yes
27866,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,13740.0,4.0,Yes
27873,18-24 years old,Man,Straight / Heterosexual,Uruguay,Some college/university study without earning a degree,Both,Employed,7248.0,2.5,No
27880,25-34 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Non-traditional,Employed,27492.0,2.0,No
27881,35-44 years old,Man,Straight / Heterosexual,Mexico,"Professional degree (JD, MD, etc.)",Both,Employed,32316.0,5.0,Yes
27882,25-34 years old,Man,Straight / Heterosexual,Chile,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,17316.0,2.0,Yes
27889,25-34 years old,Man,Straight / Heterosexual,Uruguay,Some college/university study without earning a degree,Both,Employed,,10.0,No
27894,,Other,LGBT / Non-hetero,Brazil,"Associate degree (A.A., A.S., etc.)",Non-traditional,Employed,,5.0,Yes
27896,25-34 years old,Man,Straight / Heterosexual,Ecuador,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Both,Student,,,No
27898,25-34 years old,Man,Straight / Heterosexual,Peru,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,26604.0,5.0,Yes
27900,35-44 years old,Man,Straight / Heterosexual,Mexico,Some college/university study without earning a degree,Both,Employed,35556.0,2.0,No
27902,35-44 years old,Man,Straight / Heterosexual,Peru,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",2956.0,3.0,No
27904,18-24 years old,Man,Straight / Heterosexual,Brazil,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,7416.0,5.0,Yes
27906,35-44 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",,3.0,Yes
27913,25-34 years old,Man,Straight / Heterosexual,Mexico,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,,2.0,Yes
27918,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,6492.0,8.0,Yes
27920,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,20616.0,3.0,Yes
27925,> 45 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",19464.0,17.0,No
27931,35-44 years old,Man,Straight / Heterosexual,Mexico,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,12924.0,5.0,Yes
27932,> 45 years old,Man,Straight / Heterosexual,Spain,"Professional degree (JD, MD, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",32429.0,4.0,Yes
27941,35-44 years old,Man,Straight / Heterosexual,Spain,"Professional degree (JD, MD, etc.)",Both,Employed,,3.0,Yes
27942,> 45 years old,Man,Straight / Heterosexual,Spain,"Professional degree (JD, MD, etc.)",Both,"Independent contractor, freelancer, or self-employed",27240.0,3.0,Yes
27945,18-24 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,916.0,4.0,Yes
27950,25-34 years old,Man,Straight / Heterosexual,Colombia,Some college/university study without earning a degree,Non-traditional,Employed,16596.0,5.0,No
27952,35-44 years old,Man,Straight / Heterosexual,Argentina,"Other doctoral degree (Ph.D., Ed.D., etc.)",Non-traditional,Employed,29196.0,16.0,Yes
27954,35-44 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,37834.0,7.0,Yes
27964,35-44 years old,Man,Straight / Heterosexual,Colombia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,22956.0,20.0,Yes
27965,25-34 years old,Man,Straight / Heterosexual,Mexico,Some college/university study without earning a degree,Non-traditional,Employed,,2.0,No
27972,25-34 years old,Man,Straight / Heterosexual,Guatemala,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,11796.0,2.0,Yes
27994,35-44 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",21996.0,8.0,Yes
27996,25-34 years old,Woman,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,313368.0,2.0,Yes
28000,25-34 years old,Man,Straight / Heterosexual,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Employed,41199.0,4.0,Yes
28001,25-34 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Non-traditional,Employed,36000.0,1.0,No
28005,18-24 years old,Man,Straight / Heterosexual,Colombia,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,15888.0,0.0,Yes
